,airline,source_city,departure_time,stops,arrival_time,destination_city,class,days_left,price
7558,4,2,1,0,4,5,1,38,4407
7559,5,2,0,0,0,5,1,38,4781
7560,1,2,5,0,2,5,1,38,4590
7561,1,2,2,0,2,5,1,38,4590
7562,3,2,0,0,2,5,1,38,4967
7563,3,2,4,0,2,5,1,38,4967
7564,5,2,2,0,4,5,1,38,5040
7565,5,2,2,0,4,5,1,38,5040
7566,5,2,2,0,0,5,1,38,5040
7567,5,2,0,0,4,5,1,38,5040
7568,5,2,0,0,4,5,1,38,5040
7569,1,2,2,0,5,5,1,38,4748
7570,5,2,0,0,0,5,1,38,5126
7571,1,2,0,0,0,5,1,38,4780
7572,4,2,0,0,2,5,1,38,4843
7573,1,2,1,0,2,5,1,38,4853
7574,1,2,1,0,0,5,1,38,4863
7575,0,2,2,0,3,5,1,38,4867
7576,0,2,5,0,1,5,1,38,4867
7577,0,2,2,0,1,5,1,38,4867
7578,0,2,2,0,1,5,1,38,4867
7579,5,2,1,0,0,5,1,38,5227
7580,5,2,1,0,5,5,1,38,5227
7581,5,2,1,0,4,5,1,38,5227
7582,3,2,1,0,2,5,1,38,4977
7583,3,2,2,0,5,5,1,38,5010
7584,3,2,0,0,5,5,1,38,5108
7585,2,2,4,0,0,5,1,38,5186
7586,5,2,4,0,5,5,1,38,5542
7587,5,2,4,0,4,5,1,38,5542
7588,0,2,2,0,3,5,1,38,5230
7589,0,2,2,0,1,5,1,38,5230
7590,3,2,2,0,5,5,1,38,5235
7591,3,2,5,0,4,5,1,38,5315
7592,1,2,2,0,0,5,1,38,5360
7593,2,2,4,0,2,5,1,38,5394
7594,3,2,1,0,0,5,1,38,5399
7595,5,2,2,0,4,5,1,38,5775
7596,5,2,0,0,2,5,1,38,5781
7597,1,2,2,0,2,5,1,38,5446
7598,5,2,2,0,5,5,1,38,5857
7599,1,2,2,0,5,5,1,38,5507
7600,5,2,0,0,5,5,1,38,5857
7601,1,2,0,0,5,5,1,38,5507
7602,5,2,5,0,4,5,1,38,5857
7603,5,2,2,0,4,5,1,38,5857
7604,5,2,5,0,0,5,1,38,5857
7605,5,2,0,0,4,5,1,38,5857
7606,5,2,2,0,0,5,1,38,5857
7607,1,2,2,0,5,5,1,38,5702
7608,1,2,2,0,0,5,1,38,5703
7609,1,2,0,0,0,5,1,38,5703
7610,4,2,2,0,1,5,1,38,5761
7611,1,2,1,0,5,5,1,38,5761
7612,1,2,1,0,4,5,1,38,5761
7613,5,2,2,0,5,5,1,38,6134
7614,5,2,0,0,5,5,1,38,6134
7615,1,2,5,0,0,5,1,38,5885
7616,5,2,1,0,4,5,1,38,6296
7617,5,2,4,0,5,5,1,38,6296
7618,2,2,4,0,0,5,1,38,6089
7619,2,2,1,0,0,5,1,38,6089
7620,2,2,4,0,5,5,1,38,6089
7621,2,2,5,0,4,5,1,38,6089
7622,1,2,4,0,2,5,1,38,6113
7623,1,2,2,0,2,5,1,38,6125
7624,2,2,1,0,4,5,1,38,6146
7625,2,2,2,0,1,5,1,38,6146
7626,1,2,0,0,5,5,1,38,6181
7627,1,2,4,0,5,5,1,38,6181
7628,1,2,5,0,4,5,1,38,6181
7629,1,2,2,0,4,5,1,38,6181
7630,1,2,0,0,4,5,1,38,6181
7631,1,2,4,0,4,5,1,38,6181
7632,1,2,5,0,5,5,1,38,6227
7633,3,2,5,0,4,5,1,38,6256
7634,5,2,2,0,5,5,1,38,6611
7635,5,2,2,0,5,5,1,38,6611
7636,5,2,0,0,5,5,1,38,6611
7637,5,2,2,0,5,5,1,38,6611
7638,5,2,0,0,5,5,1,38,6611
7639,5,2,0,0,5,5,1,38,6611
7640,5,2,4,0,5,5,1,38,6611
7641,5,2,5,0,4,5,1,38,6611
7642,5,2,4,0,5,5,1,38,6611
7643,1,2,2,0,0,5,1,38,6339
7644,1,2,0,0,0,5,1,38,6339
7645,1,2,1,0,5,5,1,38,6386
7646,5,2,0,0,5,5,1,38,6926
7647,1,2,4,0,0,5,1,38,6701
7648,1,2,0,0,2,5,1,38,6711
7649,1,2,5,0,0,5,1,38,6724
7650,1,2,0,0,5,5,1,38,6737
7651,1,2,1,0,5,5,1,38,6737
7652,1,2,4,0,0,5,1,38,6933
7653,3,2,0,0,5,5,1,38,7292
7654,1,2,4,0,2,5,1,38,7327
7655,5,2,5,0,0,5,1,38,7785
7656,2,2,1,0,0,5,1,38,7469
7657,2,2,2,0,1,5,1,38,7469
7658,5,2,1,0,0,5,1,38,7838
7659,5,2,1,0,0,5,1,38,7838
7660,2,2,4,0,5,5,1,38,7508
7661,1,2,4,0,2,5,1,38,7607
7662,2,2,1,0,0,5,1,38,7907
7663,2,2,1,0,0,5,1,38,7907
7664,5,2,1,0,5,5,1,38,8349
7665,5,2,0,0,5,5,1,38,8699
7666,1,2,4,0,0,5,1,38,8475
7667,2,2,5,0,1,5,1,38,8519
7668,1,2,2,0,5,5,1,38,8789
7669,2,2,0,0,5,5,1,38,8852
7670,5,2,2,0,0,5,1,38,9592
7671,1,2,1,0,0,5,1,38,9378
7672,1,2,4,0,5,5,1,38,10050
7673,1,2,4,0,2,5,1,38,11258
7674,2,2,4,0,0,5,1,38,11810
7675,2,2,4,0,2,5,1,38,11975
7676,2,2,1,0,2,5,1,38,11975
7677,5,2,1,0,5,5,1,38,12400
7678,5,2,1,0,5,5,1,38,12400
7679,2,2,4,0,2,5,1,38,12407
7680,2,2,4,0,2,5,1,38,12407
7681,2,2,4,0,2,5,1,38,13050
7682,2,2,4,0,2,5,1,38,13050
7683,2,2,4,0,2,5,1,38,13339
7684,5,2,1,2,1,5,1,39,2476
7685,5,2,5,2,5,5,1,39,2476
7686,5,2,5,2,5,5,1,39,2476
7687,5,2,4,2,4,5,1,39,2700
7688,5,2,0,2,0,5,1,39,2700
7689,5,2,0,2,2,5,1,39,2700
7690,5,2,0,2,2,5,1,39,2700
7691,5,2,2,2,5,5,1,39,2700
7692,5,2,4,2,0,5,1,39,2700
7693,5,2,4,2,0,5,1,39,2700
7694,2,2,0,2,0,5,1,39,2410
7695,2,2,0,2,2,5,1,39,2410
7696,2,2,2,2,2,5,1,39,2410
7697,3,2,3,2,1,5,1,39,2410
7698,0,2,1,2,1,5,1,39,2410
7699,2,2,1,2,4,5,1,39,2410
7700,2,2,1,2,4,5,1,39,2410
7701,3,2,4,2,4,5,1,39,2410
7702,2,2,5,2,3,5,1,39,2410
7703,3,2,5,2,3,5,1,39,2410
7704,2,2,3,2,1,5,1,39,2410
7705,2,2,0,2,2,5,1,39,2410
7706,2,2,0,2,2,5,1,39,2410
7707,2,2,2,2,5,5,1,39,2410
7708,0,2,2,2,5,5,1,39,2410
7709,3,2,2,2,5,5,1,39,2410
7710,2,2,5,2,5,5,1,39,2410
7711,2,2,4,2,0,5,1,39,2410
7712,3,2,4,2,0,5,1,39,2410
7713,2,2,2,2,5,5,1,39,2410
7714,3,2,1,2,1,5,1,39,2410
7715,0,2,2,0,3,5,1,39,2409
7716,0,2,5,0,1,5,1,39,2409
7717,0,2,4,0,5,5,1,39,2409
7718,0,2,2,0,1,5,1,39,2409
7719,0,2,1,0,5,5,1,39,2409
7720,0,2,0,0,3,5,1,39,2409
7721,0,2,0,0,3,5,1,39,2409
7722,0,2,5,0,0,5,1,39,2409
7723,0,2,4,0,3,5,1,39,2409
7724,3,2,0,0,2,5,1,39,2410
7725,3,2,4,0,0,5,1,39,2410
7726,3,2,2,0,5,5,1,39,2410
7727,3,2,1,0,4,5,1,39,2410
7728,3,2,1,0,4,5,1,39,2410
7729,3,2,1,0,0,5,1,39,2410
7730,3,2,5,0,1,5,1,39,2410
7731,3,2,0,0,5,5,1,39,2410
7732,3,2,5,0,4,5,1,39,2410
7733,3,2,0,0,5,5,1,39,2410
7734,3,2,5,0,4,5,1,39,2410
7735,4,2,1,2,4,5,1,39,2456
7736,1,2,2,2,2,5,1,39,2476
7737,1,2,1,2,4,5,1,39,2476
7738,1,2,1,2,4,5,1,39,2476
7739,1,2,4,2,0,5,1,39,2476
7740,1,2,2,2,5,5,1,39,2476
7741,1,2,4,2,4,5,1,39,2476
7742,1,2,2,2,5,5,1,39,2476
7743,1,2,0,0,2,5,1,39,2476
7744,1,2,2,0,5,5,1,39,2476
7745,4,2,2,2,5,5,1,39,2621
7746,4,2,1,2,4,5,1,39,2621
7747,4,2,2,2,5,5,1,39,2621
7748,3,2,4,2,0,5,1,39,3001
7749,3,2,2,2,2,5,1,39,3001
7750,3,2,2,2,5,5,1,39,3001
7751,3,2,0,2,2,5,1,39,3001
7752,3,2,0,2,2,5,1,39,3001
7753,3,2,5,2,5,5,1,39,3001
7754,3,2,4,2,4,5,1,39,3001
7755,5,2,2,2,5,5,1,39,3100
7756,5,2,4,2,4,5,1,39,3100
7757,5,2,2,2,2,5,1,39,3100
7758,5,2,2,2,5,5,1,39,3100
7759,3,2,1,2,4,5,1,39,2791
7760,5,2,1,2,4,5,1,39,3310
7761,3,2,1,2,4,5,1,39,3001
7762,0,2,2,0,3,5,1,39,3102
7763,0,2,2,0,1,5,1,39,3102
7764,1,2,2,0,0,5,1,39,3291
7765,2,2,2,0,5,5,1,39,3330
7766,2,2,2,0,3,5,1,39,3330
7767,4,2,2,0,5,5,1,39,3371
7768,4,2,2,0,4,5,1,39,3371
7769,3,2,5,0,1,5,1,39,3549
7770,1,2,0,0,0,5,1,39,3554
7771,3,2,4,2,4,5,1,39,3570
7772,3,2,1,0,0,5,1,39,3631
7773,3,2,0,0,2,5,1,39,3631
7774,3,2,4,0,2,5,1,39,3631
7775,3,2,0,0,5,5,1,39,3631
7776,5,2,0,0,0,5,1,39,4170
7777,1,2,5,0,4,5,1,39,3831
7778,1,2,4,0,5,5,1,39,3831
7779,1,2,4,0,5,5,1,39,3831
7780,1,2,4,0,4,5,1,39,3831
7781,1,2,4,0,4,5,1,39,3831
7782,1,2,5,0,5,5,1,39,3831
7783,1,2,1,0,5,5,1,39,3845
7784,1,2,4,0,2,5,1,39,3855
7785,1,2,1,0,2,5,1,39,3855
7786,1,2,5,0,4,5,1,39,3855
7787,1,2,2,0,4,5,1,39,3855
7788,1,2,5,0,2,5,1,39,3855
7789,1,2,4,0,4,5,1,39,3855
7790,1,2,1,0,4,5,1,39,3855
7791,1,2,2,0,2,5,1,39,3855
7792,3,2,2,0,5,5,1,39,3911
7793,4,2,0,0,0,5,1,39,3977
7794,1,2,1,0,0,5,1,39,4023
7795,5,2,2,0,4,5,1,39,4381
7796,5,2,0,0,4,5,1,39,4381
7797,1,2,1,0,4,5,1,39,4161
7798,1,2,1,0,5,5,1,39,4161
7799,3,2,2,0,5,5,1,39,4169
7800,4,2,1,0,4,5,1,39,4197
7801,1,2,1,0,5,5,1,39,4233
7802,1,2,2,0,5,5,1,39,4251
7803,1,2,2,0,4,5,1,39,4251
7804,5,2,2,0,5,5,1,39,4673
7805,5,2,0,0,5,5,1,39,4673
7806,5,2,1,0,0,5,1,39,4691
7807,5,2,1,0,5,5,1,39,4691
7808,5,2,0,0,0,5,1,39,4781
7809,4,2,0,0,2,5,1,39,4581
7810,5,2,0,0,2,5,1,39,4968
7811,5,2,0,0,5,5,1,39,5040
7812,3,2,1,0,2,5,1,39,4728
7813,2,2,2,0,3,5,1,39,4770
7814,1,2,0,0,0,5,1,39,4780
7815,2,2,4,0,2,5,1,39,4793
7816,0,2,2,0,3,5,1,39,4867
7817,0,2,2,0,1,5,1,39,4867
7818,5,2,2,0,5,5,1,39,5227
7819,5,2,5,0,4,5,1,39,5227
7820,5,2,2,0,4,5,1,39,5227
7821,5,2,5,0,0,5,1,39,5227
7822,5,2,2,0,0,5,1,39,5227
7823,1,2,4,0,0,5,1,39,4926
7824,5,2,2,0,4,5,1,39,5355
7825,5,2,2,0,4,5,1,39,5355
7826,5,2,2,0,4,5,1,39,5355
7827,5,2,2,0,4,5,1,39,5355
7828,5,2,2,0,0,5,1,39,5355
7829,1,2,1,0,2,5,1,39,5026
7830,1,2,2,0,2,5,1,39,5026
7831,3,2,1,0,4,5,1,39,5127
7832,5,2,0,0,5,5,1,39,5542
7833,1,2,2,0,0,5,1,39,5231
7834,1,2,0,0,2,5,1,39,5246
7835,2,2,0,0,5,5,1,39,5323
7836,2,2,0,0,5,5,1,39,5323
7837,1,2,4,0,2,5,1,39,5446
7838,1,2,0,0,2,5,1,39,5451
7839,1,2,2,0,5,5,1,39,5507
7840,1,2,0,0,5,5,1,39,5507
7841,1,2,0,0,5,5,1,39,5702
7842,1,2,1,0,5,5,1,39,5702
7843,1,2,1,0,0,5,1,39,5703
7844,1,2,0,0,5,5,1,39,5761
7845,4,2,2,0,1,5,1,39,5761
7846,2,2,5,0,1,5,1,39,5806
7847,1,2,5,0,4,5,1,39,5840
7848,1,2,1,0,2,5,1,39,5852
7849,5,2,1,0,4,5,1,39,6296
7850,5,2,2,0,5,5,1,39,6296
7851,5,2,2,0,5,5,1,39,6296
7852,5,2,0,0,5,5,1,39,6296
7853,5,2,0,0,5,5,1,39,6296
7854,5,2,2,0,5,5,1,39,6296
7855,5,2,0,0,5,5,1,39,6296
7856,5,2,0,0,5,5,1,39,6296
7857,2,2,4,0,2,5,1,39,5958
7858,2,2,4,0,2,5,1,39,5958
7859,2,2,4,0,0,5,1,39,6089
7860,2,2,1,0,0,5,1,39,6089
7861,2,2,4,0,5,5,1,39,6089
7862,2,2,5,0,4,5,1,39,6089
7863,1,2,2,0,2,5,1,39,6137
7864,2,2,1,0,4,5,1,39,6146
7865,1,2,4,0,5,5,1,39,6181
7866,1,2,4,0,3,5,1,39,6260
7867,1,2,1,0,0,5,1,39,6339
7868,1,2,1,0,0,5,1,39,6724
7869,1,2,1,0,2,5,1,39,7152
7870,5,2,1,0,0,5,1,39,7575
7871,5,2,2,0,5,5,1,39,7575
7872,5,2,1,0,0,5,1,39,7575
7873,5,2,0,0,5,5,1,39,7575
7874,5,2,1,0,5,5,1,39,7575
7875,5,2,1,0,5,5,1,39,7575
7876,5,2,1,0,5,5,1,39,7575
7877,5,2,5,0,0,5,1,39,7575
7878,2,2,1,0,0,5,1,39,7469
7879,1,2,4,0,5,5,1,39,7898
7880,2,2,1,0,0,5,1,39,7907
7881,2,2,1,0,0,5,1,39,7907
7882,1,2,4,0,0,5,1,39,8024
7883,5,2,2,0,0,5,1,39,8805
7884,5,2,4,0,0,5,1,39,8805
7885,1,2,4,0,2,5,1,39,8465
7886,5,2,1,0,0,5,1,39,9768
7887,5,2,4,0,5,5,1,39,9768
7888,2,2,4,0,2,5,1,39,9833
7889,2,2,0,0,2,5,1,39,10609
7890,2,2,4,0,2,5,1,39,10609
7891,2,2,1,0,2,5,1,39,10609
7892,2,2,4,0,2,5,1,39,11576
7893,2,2,4,0,2,5,1,39,11810
7894,5,2,1,2,1,5,1,40,2476
7895,5,2,5,2,5,5,1,40,2476
7896,5,2,5,2,5,5,1,40,2476
7897,5,2,4,2,4,5,1,40,2700
7898,5,2,0,2,0,5,1,40,2700
7899,5,2,0,2,2,5,1,40,2700
7900,5,2,0,2,2,5,1,40,2700
7901,5,2,2,2,5,5,1,40,2700
7902,5,2,4,2,0,5,1,40,2700
7903,5,2,4,2,0,5,1,40,2700
7904,2,2,0,2,0,5,1,40,2410
7905,2,2,0,2,2,5,1,40,2410
7906,2,2,2,2,2,5,1,40,2410
7907,3,2,3,2,1,5,1,40,2410
7908,0,2,1,2,1,5,1,40,2410
7909,3,2,1,2,4,5,1,40,2410
7910,2,2,1,2,4,5,1,40,2410
7911,3,2,1,2,4,5,1,40,2410
7912,2,2,1,2,4,5,1,40,2410
7913,3,2,4,2,4,5,1,40,2410
7914,2,2,5,2,3,5,1,40,2410
7915,3,2,5,2,3,5,1,40,2410
7916,2,2,3,2,1,5,1,40,2410
7917,2,2,0,2,2,5,1,40,2410
7918,2,2,0,2,2,5,1,40,2410
7919,2,2,2,2,5,5,1,40,2410
7920,0,2,2,2,5,5,1,40,2410
7921,3,2,2,2,5,5,1,40,2410
7922,2,2,5,2,5,5,1,40,2410
7923,3,2,4,2,4,5,1,40,2410
7924,2,2,4,2,0,5,1,40,2410
7925,3,2,4,2,0,5,1,40,2410
7926,2,2,2,2,5,5,1,40,2410
7927,3,2,1,2,1,5,1,40,2410
7928,0,2,2,0,3,5,1,40,2409
7929,0,2,4,0,5,5,1,40,2409
7930,0,2,2,0,1,5,1,40,2409
7931,0,2,1,0,5,5,1,40,2409
7932,0,2,0,0,3,5,1,40,2409
7933,0,2,0,0,3,5,1,40,2409
7934,0,2,5,0,0,5,1,40,2409
7935,0,2,4,0,3,5,1,40,2409
7936,3,2,0,0,2,5,1,40,2410
7937,3,2,4,0,0,5,1,40,2410
7938,3,2,4,0,0,5,1,40,2410
7939,3,2,1,0,0,5,1,40,2410
7940,3,2,2,0,5,5,1,40,2410
7941,3,2,1,0,4,5,1,40,2410
7942,3,2,0,0,2,5,1,40,2410
7943,3,2,1,0,0,5,1,40,2410
7944,3,2,4,0,2,5,1,40,2410
7945,3,2,4,0,2,5,1,40,2410
7946,3,2,0,0,5,5,1,40,2410
7947,3,2,1,0,2,5,1,40,2410
7948,3,2,0,0,5,5,1,40,2410
7949,4,2,2,2,5,5,1,40,2456
7950,4,2,2,2,5,5,1,40,2456
7951,1,2,2,2,2,5,1,40,2476
7952,1,2,1,2,4,5,1,40,2476
7953,1,2,1,2,4,5,1,40,2476
7954,1,2,4,2,0,5,1,40,2476
7955,1,2,2,2,5,5,1,40,2476
7956,1,2,4,2,4,5,1,40,2476
7957,1,2,2,2,5,5,1,40,2476
7958,1,2,0,0,2,5,1,40,2476
7959,1,2,2,0,5,5,1,40,2476
7960,3,2,4,2,0,5,1,40,2568
7961,3,2,0,2,2,5,1,40,2568
7962,3,2,4,2,4,5,1,40,2568
7963,4,2,1,2,4,5,1,40,2621
7964,4,2,1,2,4,5,1,40,2621
7965,5,2,1,2,4,5,1,40,3100
7966,5,2,2,2,5,5,1,40,3100
7967,5,2,4,2,4,5,1,40,3100
7968,5,2,2,2,2,5,1,40,3100
7969,5,2,2,2,5,5,1,40,3100
7970,3,2,2,2,2,5,1,40,2949
7971,3,2,2,2,5,5,1,40,2949
7972,3,2,0,2,2,5,1,40,2949
7973,3,2,5,2,5,5,1,40,2949
7974,0,2,2,0,3,5,1,40,3102
7975,0,2,5,0,1,5,1,40,3102
7976,0,2,2,0,1,5,1,40,3102
7977,1,2,1,0,0,5,1,40,3291
7978,2,2,2,0,5,5,1,40,3330
7979,2,2,2,0,3,5,1,40,3330
7980,2,2,2,0,3,5,1,40,3330
7981,4,2,2,0,5,5,1,40,3371
7982,4,2,2,0,4,5,1,40,3371
7983,3,2,5,0,1,5,1,40,3549
7984,3,2,5,0,1,5,1,40,3549
7985,3,2,1,0,4,5,1,40,3553
7986,1,2,4,0,0,5,1,40,3554
7987,1,2,2,0,0,5,1,40,3564
7988,1,2,2,0,5,5,1,40,3677
7989,5,2,0,0,0,5,1,40,4170
7990,1,2,2,0,5,5,1,40,3831
7991,1,2,4,0,5,5,1,40,3831
7992,1,2,4,0,5,5,1,40,3831
7993,1,2,5,0,5,5,1,40,3831
7994,1,2,4,0,2,5,1,40,3855
7995,1,2,5,0,4,5,1,40,3855
7996,1,2,1,0,2,5,1,40,3855
7997,1,2,2,0,4,5,1,40,3855
7998,1,2,5,0,2,5,1,40,3855
7999,1,2,4,0,4,5,1,40,3855
8000,1,2,2,0,2,5,1,40,3855
8001,1,2,1,0,4,5,1,40,3855
8002,3,2,2,0,5,5,1,40,3911
8003,4,2,0,0,0,5,1,40,3977
8004,5,2,2,0,5,5,1,40,4381
8005,5,2,0,0,5,5,1,40,4381
8006,1,2,0,0,2,5,1,40,4107
8007,1,2,4,0,5,5,1,40,4161
8008,1,2,1,0,5,5,1,40,4161
8009,1,2,4,0,4,5,1,40,4161
8010,4,2,1,0,4,5,1,40,4197
8011,3,2,5,0,4,5,1,40,4212
8012,1,2,1,0,5,5,1,40,4233
8013,5,2,1,0,0,5,1,40,4691
8014,5,2,1,0,5,5,1,40,4691
8015,5,2,0,0,0,5,1,40,4781
8016,4,2,0,0,2,5,1,40,4581
8017,5,2,0,0,2,5,1,40,4968
8018,5,2,0,0,5,5,1,40,5040
8019,5,2,2,0,4,5,1,40,5040
8020,5,2,2,0,4,5,1,40,5040
8021,5,2,0,0,4,5,1,40,5040
8022,5,2,2,0,0,5,1,40,5040
8023,2,2,4,0,2,5,1,40,4793
8024,1,2,1,0,5,5,1,40,4863
8025,5,2,2,0,5,5,1,40,5227
8026,5,2,1,0,0,5,1,40,5227
8027,5,2,0,0,5,5,1,40,5227
8028,5,2,4,0,5,5,1,40,5227
8029,5,2,5,0,4,5,1,40,5227
8030,5,2,1,0,5,5,1,40,5227
8031,5,2,2,0,4,5,1,40,5227
8032,5,2,5,0,0,5,1,40,5227
8033,5,2,0,0,4,5,1,40,5227
8034,5,2,4,0,4,5,1,40,5227
8035,3,2,2,0,5,5,1,40,4904
8036,1,2,4,0,0,5,1,40,4926
8037,5,2,2,0,4,5,1,40,5355
8038,5,2,2,0,4,5,1,40,5355
8039,5,2,2,0,0,5,1,40,5355
8040,5,2,2,0,4,5,1,40,5364
8041,1,2,4,0,2,5,1,40,5026
8042,1,2,2,0,2,5,1,40,5026
8043,2,2,5,0,4,5,1,40,5087
8044,0,2,2,0,3,5,1,40,5230
8045,0,2,2,0,1,5,1,40,5230
8046,1,2,1,0,0,5,1,40,5231
8047,1,2,2,0,0,5,1,40,5231
8048,1,2,0,0,2,5,1,40,5246
8049,1,2,0,0,5,5,1,40,5360
8050,1,2,1,0,5,5,1,40,5360
8051,1,2,2,0,5,5,1,40,5507
8052,1,2,0,0,5,5,1,40,5507
8053,1,2,5,0,4,5,1,40,5525
8054,3,2,5,0,4,5,1,40,5525
8055,1,2,5,0,2,5,1,40,5525
8056,5,2,2,0,0,5,1,40,5907
8057,2,2,0,0,5,5,1,40,5600
8058,2,2,0,0,5,5,1,40,5600
8059,4,2,2,0,1,5,1,40,5761
8060,1,2,1,0,5,5,1,40,5761
8061,2,2,5,0,1,5,1,40,5806
8062,1,2,1,0,2,5,1,40,5852
8063,2,2,4,0,2,5,1,40,5944
8064,5,2,1,0,4,5,1,40,6296
8065,5,2,2,0,5,5,1,40,6296
8066,5,2,2,0,5,5,1,40,6296
8067,5,2,0,0,5,5,1,40,6296
8068,5,2,0,0,5,5,1,40,6296
8069,5,2,2,0,5,5,1,40,6296
8070,5,2,0,0,5,5,1,40,6296
8071,5,2,0,0,5,5,1,40,6296
8072,5,2,4,0,5,5,1,40,6296
8073,5,2,5,0,4,5,1,40,6296
8074,2,2,4,0,2,5,1,40,5958
8075,2,2,4,0,2,5,1,40,5958
8076,2,2,4,0,0,5,1,40,6089
8077,2,2,1,0,0,5,1,40,6089
8078,2,2,4,0,5,5,1,40,6089
8079,1,2,4,0,2,5,1,40,6137
8080,2,2,1,0,4,5,1,40,6146
8081,1,2,4,0,5,5,1,40,6181
8082,1,2,0,0,2,5,1,40,6312
8083,1,2,2,0,0,5,1,40,6339
8084,2,2,4,0,2,5,1,40,6473
8085,1,2,5,0,0,5,1,40,6724
8086,1,2,4,0,0,5,1,40,6933
8087,5,2,1,0,0,5,1,40,7575
8088,5,2,2,0,5,5,1,40,7575
8089,5,2,1,0,0,5,1,40,7575
8090,5,2,0,0,5,5,1,40,7575
8091,5,2,1,0,5,5,1,40,7575
8092,5,2,1,0,5,5,1,40,7575
8093,5,2,1,0,5,5,1,40,7575
8094,5,2,5,0,0,5,1,40,7575
8095,5,2,1,0,5,5,1,40,7575
8096,1,2,4,0,2,5,1,40,7310
8097,1,2,4,0,0,5,1,40,7341
8098,2,2,1,0,0,5,1,40,7469
8099,2,2,1,0,0,5,1,40,7907
8100,2,2,1,0,0,5,1,40,7907
8101,2,2,0,0,2,5,1,40,8275
8102,2,2,4,0,2,5,1,40,8275
8103,2,2,1,0,2,5,1,40,8275
8104,1,2,4,0,5,5,1,40,8423
8105,1,2,4,0,2,5,1,40,8592
8106,1,2,2,0,5,5,1,40,8789
8107,2,2,4,0,2,5,1,40,9242
8108,3,2,4,1,2,5,1,40,13535
8109,5,2,1,2,1,5,1,41,2476
8110,5,2,5,2,5,5,1,41,2476
8111,5,2,5,2,5,5,1,41,2476
8112,5,2,4,2,4,5,1,41,2700
8113,5,2,0,2,0,5,1,41,2700
8114,5,2,0,2,2,5,1,41,2700
8115,5,2,0,2,2,5,1,41,2700
8116,5,2,2,2,5,5,1,41,2700
8117,5,2,4,2,0,5,1,41,2700
8118,5,2,4,2,0,5,1,41,2700
8119,2,2,0,2,0,5,1,41,2410
8120,2,2,0,2,2,5,1,41,2410
8121,2,2,2,2,2,5,1,41,2410
8122,3,2,3,2,1,5,1,41,2410
8123,0,2,1,2,1,5,1,41,2410
8124,3,2,1,2,4,5,1,41,2410
8125,2,2,1,2,4,5,1,41,2410
8126,2,2,1,2,4,5,1,41,2410
8127,3,2,4,2,4,5,1,41,2410
8128,3,2,5,2,3,5,1,41,2410
8129,2,2,3,2,1,5,1,41,2410
8130,2,2,0,2,2,5,1,41,2410
8131,2,2,0,2,2,5,1,41,2410
8132,2,2,2,2,5,5,1,41,2410
8133,0,2,2,2,5,5,1,41,2410
8134,3,2,2,2,5,5,1,41,2410
8135,2,2,5,2,5,5,1,41,2410
8136,2,2,4,2,0,5,1,41,2410
8137,3,2,4,2,0,5,1,41,2410
8138,2,2,2,2,5,5,1,41,2410
8139,3,2,1,2,1,5,1,41,2410
8140,0,2,2,0,3,5,1,41,2409
8141,0,2,2,0,3,5,1,41,2409
8142,0,2,5,0,1,5,1,41,2409
8143,0,2,4,0,5,5,1,41,2409
8144,0,2,2,0,1,5,1,41,2409
8145,0,2,2,0,1,5,1,41,2409
8146,0,2,1,0,5,5,1,41,2409
8147,0,2,0,0,3,5,1,41,2409
8148,0,2,5,0,0,5,1,41,2409
8149,0,2,4,0,3,5,1,41,2409
8150,3,2,0,0,2,5,1,41,2410
8151,3,2,4,0,0,5,1,41,2410
8152,3,2,1,0,0,5,1,41,2410
8153,3,2,2,0,5,5,1,41,2410
8154,3,2,1,0,4,5,1,41,2410
8155,3,2,0,0,2,5,1,41,2410
8156,3,2,1,0,0,5,1,41,2410
8157,3,2,4,0,2,5,1,41,2410
8158,3,2,5,0,1,5,1,41,2410
8159,3,2,0,0,5,5,1,41,2410
8160,3,2,0,0,5,5,1,41,2410
8161,3,2,1,0,2,5,1,41,2410
8162,3,2,0,0,5,5,1,41,2410
8163,3,2,5,0,4,5,1,41,2410
8164,4,2,2,2,5,5,1,41,2456
8165,4,2,1,2,4,5,1,41,2456
8166,4,2,2,2,5,5,1,41,2456
8167,1,2,2,2,2,5,1,41,2476
8168,1,2,1,2,4,5,1,41,2476
8169,1,2,1,2,4,5,1,41,2476
8170,1,2,2,2,5,5,1,41,2476
8171,1,2,4,2,4,5,1,41,2476
8172,1,2,2,2,5,5,1,41,2476
8173,1,2,0,0,2,5,1,41,2476
8174,1,2,2,0,5,5,1,41,2476
8175,4,2,1,2,4,5,1,41,2621
8176,5,2,1,2,4,5,1,41,3100
8177,5,2,2,2,5,5,1,41,3100
8178,5,2,4,2,4,5,1,41,3100
8179,5,2,2,2,2,5,1,41,3100
8180,5,2,2,2,5,5,1,41,3100
8181,3,2,4,2,0,5,1,41,3001
8182,3,2,5,2,5,5,1,41,3001
8183,3,2,4,2,4,5,1,41,3001
8184,1,2,1,0,0,5,1,41,3291
8185,2,2,2,0,5,5,1,41,3330
8186,2,2,2,0,3,5,1,41,3330
8187,2,2,2,0,3,5,1,41,3330
8188,4,2,2,0,5,5,1,41,3371
8189,4,2,2,0,4,5,1,41,3371
8190,1,2,1,0,5,5,1,41,3488
8191,1,2,2,0,0,5,1,41,3501
