,airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
252228,5,0,4,0,5,5,0,10.33,42,69244
252229,5,0,4,0,5,5,0,11.5,42,69244
252230,5,0,1,0,5,5,0,12.08,42,69244
252231,5,0,5,0,4,5,0,12.58,42,69244
252232,5,0,1,0,5,5,0,13.08,42,69244
252233,5,0,1,0,5,5,0,13.25,42,69244
252234,5,0,5,0,4,5,0,14.0,42,69244
252235,5,0,2,0,4,5,0,14.08,42,69244
252236,5,0,1,0,5,5,0,14.25,42,69244
252237,5,0,2,0,4,5,0,14.92,42,69244
252238,5,0,2,0,4,5,0,15.5,42,69244
252239,5,0,2,0,5,5,0,6.0,42,74441
252240,5,0,4,0,5,5,0,10.5,42,74844
252241,5,0,4,0,5,5,0,12.25,42,74844
252242,5,0,1,0,5,5,0,14.0,42,74844
252243,5,0,1,0,5,5,0,15.0,42,74844
252244,5,0,5,0,1,5,0,10.75,42,74956
252245,5,0,2,0,1,5,0,12.25,42,74956
252246,5,0,2,0,1,5,0,13.08,42,74956
252247,5,0,2,0,4,5,0,15.92,42,76681
252248,5,0,2,0,1,5,0,14.08,42,82393
252249,5,0,1,2,4,5,0,1.58,43,20760
252250,5,0,4,2,4,5,0,1.75,43,20760
252251,5,0,2,2,5,5,0,1.75,43,20760
252252,5,0,5,2,5,5,0,1.75,43,20760
252253,5,0,4,2,4,5,0,1.92,43,20760
252254,5,0,2,2,5,5,0,1.92,43,20760
252255,1,0,1,2,4,5,0,1.83,43,20760
252256,1,0,2,2,5,5,0,1.92,43,20760
252257,5,0,2,2,5,5,0,1.83,43,26472
252258,5,0,0,0,0,5,0,26.0,43,35586
252259,1,0,4,0,2,5,0,5.58,43,39623
252260,1,0,1,0,0,5,0,9.08,43,42622
252261,1,0,0,0,0,5,0,23.58,43,44647
252262,5,0,4,0,5,5,0,10.08,43,48289
252263,5,0,4,0,4,5,0,24.0,43,48289
252264,5,0,4,0,2,5,0,6.75,43,54684
252265,5,0,1,0,2,5,0,8.5,43,54684
252266,5,0,1,0,2,5,0,9.5,43,54684
252267,5,0,4,0,5,5,0,11.33,43,54684
252268,5,0,4,0,5,5,0,13.08,43,54684
252269,5,0,1,0,5,5,0,14.83,43,54684
252270,5,0,1,0,5,5,0,15.83,43,54684
252271,1,0,1,0,0,5,0,6.67,43,54684
252272,1,0,0,0,2,5,0,6.67,43,54684
252273,1,0,4,0,2,5,0,7.58,43,54684
252274,1,0,0,0,5,5,0,7.92,43,54684
252275,1,0,0,0,5,5,0,8.25,43,54684
252276,1,0,0,0,5,5,0,8.83,43,54684
252277,1,0,4,0,2,5,0,9.58,43,54684
252278,1,0,4,0,5,5,0,10.83,43,54684
252279,1,0,4,0,5,5,0,11.17,43,54684
252280,1,0,4,0,5,5,0,11.75,43,54684
252281,1,0,1,0,2,5,0,11.83,43,54684
252282,1,0,5,0,4,5,0,12.08,43,54684
252283,1,0,5,0,4,5,0,13.17,43,54684
252284,1,0,1,0,2,5,0,13.83,43,54684
252285,1,0,5,0,4,5,0,14.25,43,54684
252286,1,0,1,0,5,5,0,15.08,43,54684
252287,1,0,2,0,4,5,0,15.25,43,54684
252288,1,0,1,0,5,5,0,15.42,43,54684
252289,1,0,5,0,0,5,0,15.83,43,54684
252290,1,0,1,0,5,5,0,16.0,43,54684
252291,1,0,2,0,4,5,0,16.33,43,54684
252292,1,0,2,0,4,5,0,17.42,43,54684
252293,1,0,2,0,0,5,0,19.0,43,54684
252294,1,0,5,0,2,5,0,21.0,43,54684
252295,1,0,5,0,2,5,0,23.0,43,54684
252296,1,0,2,0,2,5,0,24.17,43,54684
252297,1,0,2,0,2,5,0,26.17,43,54684
252298,1,0,3,0,2,5,0,15.17,43,56058
252299,1,0,3,0,5,5,0,17.42,43,56058
252300,5,0,1,0,0,5,0,6.0,43,61404
252301,5,0,1,0,0,5,0,7.0,43,61404
252302,5,0,4,0,2,5,0,7.58,43,62524
252303,5,0,4,0,2,5,0,9.33,43,62524
252304,5,0,1,0,2,5,0,11.08,43,62524
252305,5,0,1,0,2,5,0,12.08,43,62524
252306,5,0,2,0,5,5,0,6.0,43,67004
252307,5,0,4,0,2,5,0,6.17,43,67004
252308,5,0,1,0,0,5,0,7.0,43,67004
252309,5,0,4,0,2,5,0,7.92,43,67004
252310,5,0,1,0,0,5,0,8.0,43,67004
252311,5,0,1,0,2,5,0,9.67,43,67004
252312,5,0,1,0,2,5,0,10.67,43,67004
252313,5,0,4,0,5,5,0,12.33,43,67004
252314,5,0,2,0,1,5,0,13.08,43,67004
252315,5,0,4,0,5,5,0,14.08,43,67004
252316,5,0,2,0,1,5,0,14.08,43,67004
252317,5,0,1,0,5,5,0,15.83,43,67004
252318,5,0,5,0,4,5,0,14.42,43,68841
252319,5,0,4,0,5,5,0,8.58,43,69244
252320,5,0,4,0,5,5,0,9.75,43,69244
252321,5,0,4,0,5,5,0,10.33,43,69244
252322,5,0,4,0,5,5,0,11.5,43,69244
252323,5,0,1,0,5,5,0,12.08,43,69244
252324,5,0,1,0,5,5,0,13.08,43,69244
252325,5,0,1,0,5,5,0,13.25,43,69244
252326,5,0,1,0,5,5,0,14.25,43,69244
252327,5,0,2,0,4,5,0,14.92,43,69244
252328,5,0,2,0,4,5,0,15.92,43,69244
252329,5,0,5,0,1,5,0,10.75,43,74441
252330,5,0,5,0,0,5,0,15.42,43,74441
252331,5,0,4,0,5,5,0,10.5,43,74844
252332,5,0,4,0,5,5,0,12.25,43,74844
252333,5,0,1,0,5,5,0,14.0,43,74844
252334,5,0,1,0,5,5,0,15.0,43,74844
252335,5,0,5,0,4,5,0,12.58,43,76681
252336,5,0,5,0,4,5,0,14.0,43,76681
252337,5,0,2,0,1,5,0,12.25,43,84896
252338,5,0,2,0,4,5,0,14.08,43,87136
252339,5,0,2,0,4,5,0,15.5,43,87136
252340,5,0,1,2,4,5,0,1.58,44,20760
252341,5,0,4,2,4,5,0,1.75,44,20760
252342,5,0,2,2,5,5,0,1.75,44,20760
252343,5,0,5,2,5,5,0,1.75,44,20760
252344,5,0,2,2,5,5,0,1.83,44,20760
252345,5,0,4,2,4,5,0,1.92,44,20760
252346,5,0,2,2,5,5,0,1.92,44,20760
252347,1,0,1,2,4,5,0,1.83,44,20760
252348,1,0,1,0,5,5,0,17.42,44,29170
252349,1,0,1,0,1,5,0,24.67,44,29170
252350,5,0,0,0,4,5,0,21.17,44,35586
252351,5,0,0,0,0,5,0,26.0,44,35586
252352,1,0,1,0,2,5,0,10.92,44,39623
252353,1,0,0,0,2,5,0,28.42,44,44863
252354,5,0,4,0,5,5,0,10.08,44,48289
252355,5,0,4,0,4,5,0,23.5,44,48289
252356,5,0,4,0,2,5,0,6.75,44,54684
252357,5,0,1,0,2,5,0,8.5,44,54684
252358,5,0,1,0,2,5,0,9.5,44,54684
252359,5,0,4,0,5,5,0,11.33,44,54684
252360,5,0,4,0,5,5,0,13.08,44,54684
252361,5,0,1,0,5,5,0,14.83,44,54684
252362,5,0,1,0,5,5,0,15.83,44,54684
252363,1,0,1,0,0,5,0,6.67,44,54684
252364,1,0,0,0,2,5,0,6.67,44,54684
252365,1,0,4,0,2,5,0,7.58,44,54684
252366,1,0,0,0,5,5,0,7.92,44,54684
252367,1,0,0,0,5,5,0,8.25,44,54684
252368,1,0,0,0,5,5,0,8.83,44,54684
252369,1,0,4,0,2,5,0,9.58,44,54684
252370,1,0,4,0,5,5,0,10.83,44,54684
252371,1,0,4,0,5,5,0,11.17,44,54684
252372,1,0,4,0,5,5,0,11.75,44,54684
252373,1,0,1,0,2,5,0,11.83,44,54684
252374,1,0,5,0,4,5,0,13.17,44,54684
252375,1,0,1,0,2,5,0,13.83,44,54684
252376,1,0,5,0,4,5,0,14.25,44,54684
252377,1,0,1,0,5,5,0,15.08,44,54684
252378,1,0,1,0,5,5,0,15.42,44,54684
252379,1,0,5,0,0,5,0,15.83,44,54684
252380,1,0,1,0,5,5,0,16.0,44,54684
252381,1,0,2,0,4,5,0,16.33,44,54684
252382,1,0,2,0,4,5,0,17.42,44,54684
252383,1,0,2,0,0,5,0,19.0,44,54684
252384,1,0,5,0,2,5,0,21.25,44,54684
252385,1,0,5,0,2,5,0,23.0,44,54684
252386,1,0,2,0,2,5,0,24.42,44,54684
252387,1,0,2,0,2,5,0,26.17,44,54684
252388,1,0,0,0,5,5,0,31.67,44,56058
252389,5,0,1,0,0,5,0,6.0,44,61404
252390,5,0,1,0,0,5,0,7.0,44,61404
252391,5,0,5,0,4,5,0,14.42,44,61404
252392,5,0,2,0,4,5,0,15.92,44,61404
252393,5,0,2,0,4,5,0,16.75,44,61404
252394,5,0,5,0,0,5,0,16.83,44,61404
252395,5,0,4,0,2,5,0,7.58,44,62524
252396,5,0,4,0,2,5,0,9.33,44,62524
252397,5,0,1,0,2,5,0,11.08,44,62524
252398,5,0,1,0,2,5,0,12.08,44,62524
252399,5,0,4,0,2,5,0,6.17,44,67004
252400,5,0,1,0,0,5,0,7.0,44,67004
252401,5,0,4,0,2,5,0,7.92,44,67004
252402,5,0,1,0,0,5,0,8.0,44,67004
252403,5,0,1,0,2,5,0,9.67,44,67004
252404,5,0,1,0,2,5,0,10.67,44,67004
252405,5,0,5,0,0,5,0,15.42,44,67004
252406,5,0,2,0,0,5,0,16.92,44,67004
252407,5,0,4,0,5,5,0,8.58,44,69244
252408,5,0,4,0,5,5,0,9.75,44,69244
252409,5,0,4,0,5,5,0,10.33,44,69244
252410,5,0,4,0,5,5,0,11.5,44,69244
252411,5,0,1,0,5,5,0,12.08,44,69244
252412,5,0,1,0,5,5,0,13.08,44,69244
252413,5,0,1,0,5,5,0,13.25,44,69244
252414,5,0,5,0,4,5,0,14.0,44,69244
252415,5,0,1,0,5,5,0,14.25,44,69244
252416,5,0,2,0,4,5,0,15.5,44,69244
252417,5,0,2,0,4,5,0,16.33,44,69244
252418,5,0,2,0,4,5,0,17.33,44,69244
252419,5,0,4,0,5,5,0,10.5,44,74844
252420,5,0,4,0,5,5,0,12.25,44,74844
252421,5,0,1,0,5,5,0,14.0,44,74844
252422,5,0,1,0,5,5,0,15.0,44,74844
252423,5,0,2,0,5,5,0,6.0,44,74956
252424,5,0,4,0,5,5,0,12.33,44,74956
252425,5,0,4,0,5,5,0,14.08,44,74956
252426,5,0,1,0,5,5,0,15.83,44,74956
252427,5,0,1,0,5,5,0,16.83,44,74956
252428,5,0,1,2,4,5,0,1.58,45,20760
252429,5,0,2,2,5,5,0,1.75,45,20760
252430,5,0,2,2,5,5,0,1.83,45,20760
252431,5,0,4,2,4,5,0,1.92,45,20760
252432,5,0,2,2,5,5,0,1.92,45,20760
252433,1,0,2,2,5,5,0,1.92,45,20760
252434,5,0,5,2,5,5,0,1.75,45,26472
252435,1,0,1,0,5,5,0,17.58,45,29170
252436,1,0,1,0,1,5,0,25.42,45,29170
252437,5,0,0,0,0,5,0,26.0,45,35586
252438,1,0,4,0,2,5,0,5.33,45,39623
252439,1,0,1,0,2,5,0,11.42,45,39623
252440,1,0,1,0,0,5,0,8.92,45,42622
252441,1,0,0,0,0,5,0,23.58,45,44647
252442,5,0,4,0,5,5,0,10.08,45,48289
252443,5,0,4,0,4,5,0,24.0,45,48289
252444,5,0,1,0,2,5,0,8.5,45,54684
252445,5,0,1,0,2,5,0,9.5,45,54684
252446,5,0,4,0,5,5,0,11.33,45,54684
252447,5,0,1,0,5,5,0,14.83,45,54684
252448,5,0,1,0,5,5,0,15.83,45,54684
252449,1,0,1,0,0,5,0,6.67,45,54684
252450,1,0,0,0,2,5,0,6.67,45,54684
252451,1,0,4,0,2,5,0,7.83,45,54684
252452,1,0,0,0,5,5,0,7.92,45,54684
252453,1,0,0,0,5,5,0,8.25,45,54684
252454,1,0,0,0,5,5,0,8.83,45,54684
252455,1,0,4,0,2,5,0,9.58,45,54684
252456,1,0,4,0,5,5,0,10.83,45,54684
252457,1,0,4,0,5,5,0,11.17,45,54684
252458,1,0,4,0,5,5,0,11.75,45,54684
252459,1,0,1,0,2,5,0,12.08,45,54684
252460,1,0,5,0,4,5,0,13.17,45,54684
252461,1,0,1,0,2,5,0,13.83,45,54684
252462,1,0,5,0,4,5,0,14.25,45,54684
252463,1,0,1,0,5,5,0,15.08,45,54684
252464,1,0,1,0,5,5,0,15.42,45,54684
252465,1,0,5,0,0,5,0,15.83,45,54684
252466,1,0,1,0,5,5,0,16.0,45,54684
252467,1,0,2,0,4,5,0,16.33,45,54684
252468,1,0,2,0,4,5,0,17.42,45,54684
252469,1,0,2,0,0,5,0,19.0,45,54684
252470,1,0,5,0,2,5,0,21.25,45,54684
252471,1,0,2,0,2,5,0,24.42,45,54684
252472,1,0,1,0,2,5,0,11.5,45,56058
252473,1,0,1,0,5,5,0,14.75,45,56058
252474,5,0,1,0,0,5,0,6.0,45,61404
252475,5,0,1,0,0,5,0,7.0,45,61404
252476,5,0,2,0,4,5,0,15.92,45,61404
252477,5,0,2,0,4,5,0,16.75,45,61404
252478,5,0,2,0,4,5,0,17.83,45,61404
252479,5,0,2,0,5,5,0,6.08,45,67004
252480,5,0,1,0,0,5,0,7.0,45,67004
252481,5,0,1,0,0,5,0,8.0,45,67004
252482,5,0,4,0,5,5,0,12.33,45,67004
252483,5,0,1,0,5,5,0,15.83,45,67004
252484,5,0,1,0,5,5,0,16.83,45,67004
252485,5,0,2,0,0,5,0,16.92,45,67004
252486,5,0,2,0,0,5,0,17.75,45,67004
252487,5,0,4,0,5,5,0,8.58,45,69244
252488,5,0,4,0,5,5,0,9.75,45,69244
252489,5,0,1,0,5,5,0,12.08,45,69244
252490,5,0,1,0,5,5,0,13.08,45,69244
252491,5,0,1,0,5,5,0,13.25,45,69244
252492,5,0,2,0,4,5,0,14.08,45,69244
252493,5,0,1,0,5,5,0,14.25,45,69244
252494,5,0,2,0,4,5,0,14.92,45,69244
252495,5,0,2,0,4,5,0,15.5,45,69244
252496,5,0,2,0,4,5,0,16.0,45,69244
252497,5,0,2,0,4,5,0,16.33,45,69244
252498,5,0,2,0,4,5,0,17.42,45,69244
252499,5,0,4,0,2,5,0,7.58,45,70476
252500,5,0,1,0,2,5,0,11.08,45,70476
252501,5,0,1,0,2,5,0,12.08,45,70476
252502,5,0,4,0,5,5,0,10.5,45,74844
252503,5,0,1,0,5,5,0,14.0,45,74844
252504,5,0,1,0,5,5,0,15.0,45,74844
252505,5,0,4,0,2,5,0,6.17,45,74956
252506,5,0,1,0,2,5,0,9.67,45,74956
252507,5,0,1,0,2,5,0,10.67,45,74956
252508,5,0,2,0,1,5,0,12.33,45,74956
252509,5,0,2,0,1,5,0,13.17,45,74956
252510,5,0,2,0,1,5,0,14.25,45,74956
252511,5,0,5,0,4,5,0,14.42,45,79296
252512,5,0,5,0,0,5,0,16.83,45,79296
252513,5,0,5,0,0,5,0,15.42,45,84896
252514,5,0,5,0,4,5,0,12.58,45,87136
252515,5,0,5,0,4,5,0,14.0,45,87136
252516,5,0,5,0,1,5,0,10.83,45,92848
252517,5,0,1,2,4,5,0,1.58,46,20760
252518,5,0,4,2,4,5,0,1.75,46,20760
252519,5,0,2,2,5,5,0,1.75,46,20760
252520,5,0,5,2,5,5,0,1.75,46,20760
252521,5,0,2,2,5,5,0,1.83,46,20760
252522,5,0,4,2,4,5,0,1.92,46,20760
252523,5,0,2,2,5,5,0,1.92,46,20760
252524,1,0,1,2,4,5,0,1.83,46,20760
252525,1,0,2,2,5,5,0,1.92,46,20760
252526,1,0,4,2,4,5,0,2.0,46,20760
252527,1,0,1,0,5,5,0,15.75,46,29170
252528,1,0,1,0,4,5,0,26.08,46,29170
252529,5,0,0,0,0,5,0,26.0,46,35586
252530,1,0,4,0,2,5,0,5.33,46,39623
252531,1,0,1,0,0,5,0,8.92,46,42622
252532,5,0,4,0,5,5,0,10.08,46,48289
252533,5,0,4,0,4,5,0,24.0,46,48289
252534,5,0,4,0,2,5,0,6.75,46,54684
252535,5,0,1,0,2,5,0,8.5,46,54684
252536,5,0,1,0,2,5,0,9.5,46,54684
252537,5,0,4,0,5,5,0,11.33,46,54684
252538,5,0,4,0,5,5,0,13.08,46,54684
252539,5,0,1,0,5,5,0,14.83,46,54684
252540,5,0,1,0,5,5,0,15.83,46,54684
252541,1,0,1,0,0,5,0,6.67,46,54684
252542,1,0,4,0,2,5,0,7.83,46,54684
252543,1,0,0,0,5,5,0,8.25,46,54684
252544,1,0,0,0,5,5,0,8.83,46,54684
252545,1,0,4,0,5,5,0,11.17,46,54684
252546,1,0,4,0,5,5,0,11.75,46,54684
252547,1,0,1,0,2,5,0,12.08,46,54684
252548,1,0,5,0,4,5,0,13.17,46,54684
252549,1,0,5,0,4,5,0,14.25,46,54684
252550,1,0,1,0,5,5,0,15.42,46,54684
252551,1,0,5,0,0,5,0,15.83,46,54684
252552,1,0,1,0,5,5,0,16.0,46,54684
252553,1,0,2,0,4,5,0,16.33,46,54684
252554,1,0,2,0,4,5,0,17.42,46,54684
252555,1,0,2,0,0,5,0,19.0,46,54684
252556,1,0,5,0,2,5,0,21.25,46,54684
252557,1,0,2,0,2,5,0,24.42,46,54684
252558,1,0,4,0,5,5,0,9.42,46,56058
252559,5,0,1,0,0,5,0,6.0,46,61404
252560,5,0,1,0,0,5,0,7.0,46,61404
252561,5,0,5,0,4,5,0,14.42,46,61404
252562,5,0,4,0,2,5,0,7.58,46,62524
252563,5,0,4,0,2,5,0,9.33,46,62524
252564,5,0,1,0,2,5,0,11.08,46,62524
252565,5,0,1,0,2,5,0,12.08,46,62524
252566,5,0,4,0,2,5,0,8.58,46,64081
252567,5,0,2,0,5,5,0,6.08,46,67004
252568,5,0,4,0,2,5,0,6.17,46,67004
252569,5,0,1,0,0,5,0,7.0,46,67004
252570,5,0,4,0,2,5,0,7.92,46,67004
252571,5,0,1,0,0,5,0,8.0,46,67004
252572,5,0,1,0,2,5,0,9.67,46,67004
252573,5,0,1,0,2,5,0,10.67,46,67004
252574,5,0,5,0,1,5,0,10.83,46,67004
252575,5,0,4,0,5,5,0,12.33,46,67004
252576,5,0,2,0,1,5,0,12.33,46,67004
252577,5,0,2,0,1,5,0,13.17,46,67004
252578,5,0,4,0,5,5,0,14.08,46,67004
252579,5,0,2,0,1,5,0,14.25,46,67004
252580,5,0,5,0,0,5,0,15.42,46,67004
252581,5,0,1,0,5,5,0,15.83,46,67004
252582,5,0,4,0,5,5,0,8.58,46,69244
252583,5,0,4,0,5,5,0,9.75,46,69244
252584,5,0,4,0,5,5,0,10.33,46,69244
252585,5,0,4,0,5,5,0,11.5,46,69244
252586,5,0,1,0,5,5,0,12.08,46,69244
252587,5,0,5,0,4,5,0,12.58,46,69244
252588,5,0,1,0,5,5,0,13.08,46,69244
252589,5,0,1,0,5,5,0,13.25,46,69244
252590,5,0,5,0,4,5,0,14.0,46,69244
252591,5,0,2,0,4,5,0,14.08,46,69244
252592,5,0,1,0,5,5,0,14.25,46,69244
252593,5,0,2,0,4,5,0,14.92,46,69244
252594,5,0,2,0,4,5,0,15.5,46,69244
252595,5,0,4,0,5,5,0,10.5,46,74844
252596,5,0,4,0,5,5,0,12.25,46,74844
252597,5,0,1,0,5,5,0,14.0,46,74844
252598,5,0,1,0,5,5,0,15.0,46,74844
252599,5,0,1,2,4,5,0,1.58,47,20760
252600,5,0,4,2,4,5,0,1.75,47,20760
252601,5,0,2,2,5,5,0,1.75,47,20760
252602,5,0,5,2,5,5,0,1.75,47,20760
252603,5,0,2,2,5,5,0,1.83,47,20760
252604,5,0,4,2,4,5,0,1.92,47,20760
252605,5,0,2,2,5,5,0,1.92,47,20760
252606,1,0,2,2,5,5,0,1.92,47,20760
252607,1,0,1,0,1,5,0,25.42,47,29170
252608,5,0,0,0,0,5,0,26.0,47,35586
252609,1,0,4,0,2,5,0,5.25,47,35241
252610,1,0,1,0,2,5,0,11.42,47,39623
252611,1,0,2,0,0,5,0,20.08,47,44647
252612,5,0,4,0,5,5,0,10.08,47,48289
252613,5,0,4,0,4,5,0,24.0,47,48289
252614,5,0,4,0,2,5,0,6.75,47,54684
252615,5,0,1,0,2,5,0,8.5,47,54684
252616,5,0,1,0,2,5,0,9.5,47,54684
252617,5,0,4,0,5,5,0,11.33,47,54684
252618,5,0,4,0,5,5,0,13.08,47,54684
252619,5,0,1,0,5,5,0,14.83,47,54684
252620,5,0,1,0,5,5,0,15.83,47,54684
252621,1,0,1,0,0,5,0,7.08,47,54684
252622,1,0,4,0,2,5,0,7.83,47,54684
252623,1,0,4,0,5,5,0,10.83,47,54684
252624,1,0,4,0,5,5,0,11.17,47,54684
252625,1,0,4,0,5,5,0,11.75,47,54684
252626,1,0,1,0,2,5,0,12.5,47,54684
252627,1,0,5,0,4,5,0,13.17,47,54684
252628,1,0,5,0,4,5,0,14.25,47,54684
252629,1,0,1,0,5,5,0,15.5,47,54684
252630,1,0,1,0,5,5,0,15.83,47,54684
252631,1,0,5,0,0,5,0,15.83,47,54684
252632,1,0,1,0,5,5,0,16.42,47,54684
252633,1,0,5,0,2,5,0,21.25,47,54684
252634,1,0,1,0,2,5,0,11.5,47,56058
252635,1,0,1,0,5,5,0,14.75,47,56058
252636,5,0,1,0,0,5,0,6.0,47,61404
252637,5,0,1,0,0,5,0,7.0,47,61404
252638,5,0,5,0,4,5,0,14.42,47,61404
252639,5,0,4,0,2,5,0,7.58,47,62524
252640,5,0,4,0,2,5,0,9.33,47,62524
252641,5,0,1,0,2,5,0,11.08,47,62524
252642,5,0,1,0,2,5,0,12.08,47,62524
252643,5,0,4,0,2,5,0,8.58,47,64081
252644,5,0,2,0,5,5,0,6.08,47,67004
252645,5,0,4,0,2,5,0,6.17,47,67004
252646,5,0,4,0,2,5,0,7.92,47,67004
252647,5,0,1,0,2,5,0,9.67,47,67004
252648,5,0,1,0,2,5,0,10.67,47,67004
252649,5,0,5,0,1,5,0,10.83,47,67004
252650,5,0,4,0,5,5,0,12.33,47,67004
252651,5,0,2,0,1,5,0,12.33,47,67004
252652,5,0,2,0,1,5,0,13.17,47,67004
252653,5,0,4,0,5,5,0,14.08,47,67004
252654,5,0,2,0,1,5,0,14.25,47,67004
252655,5,0,5,0,0,5,0,15.42,47,67004
252656,5,0,1,0,5,5,0,15.83,47,67004
252657,5,0,4,0,5,5,0,8.58,47,69244
252658,5,0,4,0,5,5,0,9.75,47,69244
252659,5,0,4,0,5,5,0,10.33,47,69244
252660,5,0,4,0,5,5,0,11.5,47,69244
252661,5,0,1,0,5,5,0,12.08,47,69244
252662,5,0,5,0,4,5,0,12.58,47,69244
252663,5,0,1,0,5,5,0,13.08,47,69244
252664,5,0,1,0,5,5,0,13.25,47,69244
252665,5,0,5,0,4,5,0,14.0,47,69244
252666,5,0,2,0,4,5,0,14.08,47,69244
252667,5,0,1,0,5,5,0,14.25,47,69244
252668,5,0,2,0,4,5,0,14.92,47,69244
252669,5,0,2,0,4,5,0,15.5,47,69244
252670,5,0,4,0,5,5,0,10.5,47,74844
252671,5,0,4,0,5,5,0,12.25,47,74844
252672,5,0,1,0,5,5,0,14.0,47,74844
252673,5,0,1,0,5,5,0,15.0,47,74844
252674,5,0,1,0,0,5,0,7.0,47,74956
252675,5,0,1,0,0,5,0,8.0,47,74956
252676,5,0,1,2,4,5,0,1.58,48,20760
252677,5,0,4,2,4,5,0,1.75,48,20760
252678,5,0,2,2,5,5,0,1.75,48,20760
252679,5,0,5,2,5,5,0,1.75,48,20760
252680,5,0,2,2,5,5,0,1.83,48,20760
252681,5,0,4,2,4,5,0,1.92,48,20760
252682,5,0,2,2,5,5,0,1.92,48,20760
252683,1,0,1,2,4,5,0,1.83,48,20760
252684,1,0,2,2,5,5,0,1.92,48,20760
252685,1,0,4,2,4,5,0,2.0,48,20760
252686,5,0,0,0,0,5,0,26.0,48,35586
252687,1,0,4,0,2,5,0,5.33,48,39623
252688,5,0,4,0,5,5,0,10.08,48,48289
252689,5,0,4,0,4,5,0,24.0,48,48289
252690,5,0,4,0,2,5,0,6.75,48,54684
252691,5,0,1,0,2,5,0,8.5,48,54684
252692,5,0,1,0,2,5,0,9.5,48,54684
252693,5,0,4,0,5,5,0,11.33,48,54684
252694,5,0,4,0,5,5,0,13.08,48,54684
252695,5,0,1,0,5,5,0,14.83,48,54684
252696,5,0,1,0,5,5,0,15.83,48,54684
252697,1,0,1,0,0,5,0,6.67,48,54684
252698,1,0,4,0,2,5,0,7.83,48,54684
252699,1,0,0,0,5,5,0,8.25,48,54684
252700,1,0,0,0,5,5,0,8.83,48,54684
252701,1,0,4,0,5,5,0,11.17,48,54684
252702,1,0,4,0,5,5,0,11.75,48,54684
252703,1,0,1,0,2,5,0,12.08,48,54684
252704,1,0,5,0,4,5,0,13.17,48,54684
252705,1,0,5,0,4,5,0,14.25,48,54684
252706,1,0,1,0,5,5,0,15.42,48,54684
252707,1,0,5,0,0,5,0,15.83,48,54684
252708,1,0,1,0,5,5,0,16.0,48,54684
252709,1,0,2,0,4,5,0,16.33,48,54684
252710,1,0,2,0,4,5,0,17.42,48,54684
252711,1,0,2,0,0,5,0,19.0,48,54684
252712,1,0,5,0,2,5,0,21.25,48,54684
252713,1,0,2,0,2,5,0,24.42,48,54684
252714,5,0,1,0,0,5,0,6.0,48,61404
252715,5,0,1,0,0,5,0,7.0,48,61404
252716,5,0,5,0,4,5,0,14.42,48,61404
252717,5,0,4,0,2,5,0,7.58,48,62524
252718,5,0,4,0,2,5,0,9.33,48,62524
252719,5,0,1,0,2,5,0,11.08,48,62524
252720,5,0,1,0,2,5,0,12.08,48,62524
252721,5,0,4,0,2,5,0,8.58,48,64081
252722,5,0,2,0,5,5,0,6.08,48,67004
252723,5,0,4,0,2,5,0,6.17,48,67004
252724,5,0,1,0,0,5,0,7.0,48,67004
252725,5,0,4,0,2,5,0,7.92,48,67004
252726,5,0,1,0,0,5,0,8.0,48,67004
252727,5,0,1,0,2,5,0,9.67,48,67004
252728,5,0,1,0,2,5,0,10.67,48,67004
252729,5,0,5,0,1,5,0,10.83,48,67004
252730,5,0,4,0,5,5,0,12.33,48,67004
252731,5,0,2,0,1,5,0,12.33,48,67004
252732,5,0,2,0,1,5,0,13.17,48,67004
252733,5,0,4,0,5,5,0,14.08,48,67004
252734,5,0,2,0,1,5,0,14.25,48,67004
252735,5,0,5,0,0,5,0,15.42,48,67004
252736,5,0,1,0,5,5,0,15.83,48,67004
252737,5,0,4,0,5,5,0,8.58,48,69244
252738,5,0,4,0,5,5,0,10.33,48,69244
252739,5,0,1,0,5,5,0,12.08,48,69244
252740,5,0,5,0,4,5,0,12.58,48,69244
252741,5,0,1,0,5,5,0,13.08,48,69244
252742,5,0,5,0,4,5,0,14.0,48,69244
252743,5,0,2,0,4,5,0,14.08,48,69244
252744,5,0,2,0,4,5,0,14.92,48,69244
252745,5,0,2,0,4,5,0,15.5,48,69244
252746,5,0,4,0,5,5,0,10.5,48,74844
252747,5,0,4,0,5,5,0,12.25,48,74844
252748,5,0,1,0,5,5,0,14.0,48,74844
252749,5,0,1,0,5,5,0,15.0,48,74844
252750,5,0,4,0,5,5,0,9.75,48,77196
252751,5,0,4,0,5,5,0,11.5,48,77196
252752,5,0,1,0,5,5,0,13.25,48,77196
252753,5,0,1,0,5,5,0,14.25,48,77196
252754,5,0,1,2,4,5,0,1.58,49,20760
252755,5,0,4,2,4,5,0,1.75,49,20760
252756,5,0,2,2,5,5,0,1.75,49,20760
252757,5,0,5,2,5,5,0,1.75,49,20760
252758,5,0,2,2,5,5,0,1.83,49,20760
252759,5,0,4,2,4,5,0,1.92,49,20760
252760,5,0,2,2,5,5,0,1.92,49,20760
252761,1,0,2,2,5,5,0,1.92,49,20760
252762,1,0,1,0,1,5,0,23.58,49,29170
252763,1,0,1,0,4,5,0,26.08,49,29170
252764,5,0,0,0,0,5,0,26.0,49,35586
